Steps,HeartRate,Calories,SleepHours,ScreenTime,StressLevel
12873,102,2639,9.379486596694282,6.095673858856377,39.92
2290,81,2567,4.855288477601455,6.509348394520512,54.09
2640,79,1428,7.172951953659375,5.943261442401049,43.03
14239,67,3093,6.097838299038238,3.4572591610827343,22.07
8490,88,2513,3.92614740589596,3.200567476099827,40.85
11874,99,2270,6.4272596359883565,2.2335371518292315,25.97
10179,89,2174,7.712985971889875,8.64163787413143,26.66
2218,114,2938,6.579319854966912,6.5483142268712005,62.7
6016,75,1957,8.732636382479487,2.678599112536538,28.44
7881,105,1520,5.233622099945496,2.594884418391156,45.04
10547,121,1755,4.01749502782379,8.85732041373523,60.26
13457,66,2043,9.119393669948037,7.684577773869874,23.4
13808,104,2536,5.7691780971693145,6.934591719148343,40.5
14774,118,2586,6.9584333087218,4.661776967853698,37.53
13327,115,1867,8.252018756781176,3.357780078506658,34.93
10752,107,3142,5.445881983253484,9.815056868015414,52.38
10610,86,3204,7.796987229065667,8.175156175205203,32.61
1954,112,3130,4.312513098906968,3.716013008226488,71.07
10175,94,1945,5.247762483233032,8.628083166506453,40.74
8291,110,1874,4.36826381681912,7.8303875375321335,55.61
1974,96,3363,8.367383350408147,3.6737249489019854,54.29
5133,116,2265,4.835895411360712,4.838975688174758,57.25
6370,67,1817,7.804421332431262,2.67358100851924,20.55
4972,79,3365,9.159790383473915,1.9994719994029841,40.97
6295,112,3347,6.666633254413262,7.504858295557271,55.8
14913,71,2192,6.740175153564126,3.4076067161848,13.69
10105,108,2528,6.2662014085868725,8.380534291716282,41.83
13741,76,2577,5.455340860361856,9.960478403629835,34.92
9228,123,1485,6.353930185549503,1.689578325366838,42.69
12579,101,3310,7.116845193600557,5.257316125753302,35.91
10903,88,1886,9.415949433023956,8.218563033797228,36.32
4020,78,2505,9.126587355909345,8.100558068871102,45.29
9987,70,2664,8.672917749758732,7.839974424978716,25.51
5036,109,1937,8.83478321422915,4.140954417717198,48.32
6068,117,3158,6.3070950997522575,5.084679301165471,55.22
13880,93,3094,7.444665963064789,6.354715216073232,30.83
6233,79,2685,8.870400337617285,9.765465252159315,42.79
12303,109,3300,5.857704589948119,3.947925438446436,43.59
10516,69,1685,9.270574870072814,9.308294989451719,30.63
1317,91,2713,5.994716372415098,3.424212263624447,51.6
3396,111,3201,7.106495992359294,9.901670189263342,62.89
3162,74,2587,7.758828279634232,7.0323731814483255,37.91
3745,62,2230,9.20355207845563,5.171603323226958,33.0
14634,96,2965,4.9676976443135965,6.520513852572444,43.76
2591,99,1867,7.976785869431854,3.452780521361861,45.36
12303,99,2420,6.624893516864493,3.4675647176031994,27.98
7183,115,2034,5.111342843723847,2.0219908945914447,46.87
4930,82,2075,8.159641038778343,2.026452679348589,29.4
11188,70,2201,6.81333368104308,4.129045673220202,13.92
2312,123,1449,7.465842923898055,7.865699301067345,63.97
10477,67,3139,5.437406411467406,6.471740508383462,30.24
5311,115,2818,6.38764371096563,1.9232610429791874,48.49
8314,119,2463,7.204125505928403,8.670128724783199,46.01
3383,69,2071,5.929464885619064,6.412308642910598,38.86
4239,98,2034,4.690235239086208,9.647700191063018,60.49
3139,87,2118,9.269842953891825,7.031669206700868,48.75
2704,108,2924,6.5688052402557044,2.5765737733376293,52.9
7924,95,2513,7.903522221726203,5.2640502607704,32.51
1362,72,3097,5.9662831613363485,6.836478377924838,51.56
3604,95,1602,5.630790584154298,1.2543823094497992,46.82
10908,85,3305,5.94298579080275,1.134192377393271,28.7
14481,63,2527,5.955179862713899,2.164627005387111,14.77
13643,123,2338,6.765080695651721,3.2649799154092367,36.63
5286,97,1409,6.7608192198881785,4.8659421116860795,44.72
4738,81,2264,6.48292289529723,5.386964263838095,35.81
3469,61,2015,4.3087147095046285,2.242248480441071,37.5
5795,90,3420,6.476452871003187,7.060524212042477,48.46
7150,70,1433,4.514623402523909,6.365242555268813,41.79
1556,105,1992,4.256814717774591,3.650176889570442,63.69
10017,121,3107,9.095874304047006,1.1229389509176282,42.78
3808,128,2813,7.129700078886225,1.6988312381796167,53.74
6150,123,3366,7.456940348747506,4.525252979597555,52.6
13713,69,1534,5.910762022000183,2.3857691604911553,20.51
8561,99,2559,8.953885351489184,4.391376455331738,36.93
3719,83,2839,7.327582937477993,6.653643440593196,41.32
7506,103,2297,8.115019217141525,5.925136850913551,37.37
12700,119,2414,5.711374814166283,3.080582948236548,40.5
4741,121,1523,9.260071284914753,4.0944024213287715,59.44
10766,76,2990,8.42276774094989,6.526280786037855,27.34
4998,124,1483,8.623690778087262,8.747695252391038,64.19
11321,116,1412,4.533165604554526,7.778920948649895,56.56
3403,114,2858,5.125779247227317,5.980600241500735,65.54
12521,112,2941,5.213759598101462,4.260636984848376,45.81
9780,115,2128,5.125455339481227,4.285461497876248,42.98
11204,68,1951,8.632448972625728,8.914755792379564,24.38
10739,81,2617,3.6913087712515527,1.3531921843649175,33.28
1294,72,3021,3.956599933884646,9.891843799782349,65.78
11177,107,2245,5.143489223779422,6.97937869766406,42.74
6343,77,2994,4.699237847896661,7.130239291651515,47.24
14836,99,3092,4.89115768329709,1.3419805357426795,38.63
12309,76,1304,8.2876591355198,6.44976347402145,27.36
10882,74,2689,6.878759563352281,5.363002540814023,20.91
2136,74,2682,3.534623967757808,1.9520101620466028,52.12
14544,122,2655,6.075936594225172,3.5012980969242316,42.44
3064,98,1969,5.947309561102154,9.01283010592286,56.69
13647,72,3159,4.183671616667262,5.949895742793577,38.03
8009,91,3227,7.556850731608742,4.720749176565178,33.53
13987,68,1578,7.712583130276947,1.6541394025672984,11.76
5543,99,1912,7.825359314312586,7.42709374662075,42.84
13962,79,2572,7.870825673351552,7.325657410564293,23.85
2007,122,1424,3.500316961593781,6.526392462753072,82.31
6445,103,2937,9.223524823080332,5.592363815985843,49.99
11706,97,1937,8.385252602327977,4.904059619866354,29.66
12718,119,1435,8.92389017953571,6.3394398368919305,47.8
13873,107,1382,3.593859771844605,3.10055906555566,50.62
6352,77,1911,9.103152774714436,9.471331577598828,40.85
10439,75,3092,8.358731172128628,6.299150762622066,27.03
14281,114,3088,8.523314857752192,3.800731999189389,40.79
13094,98,1822,4.059724308331811,5.047118657966416,43.97
2435,127,2459,7.932668173511586,8.25116309989203,64.16
1571,118,2350,9.259500137852546,2.454544546572677,59.56
3382,121,1948,7.571284048508964,3.6355206021423436,50.44
10437,72,3402,6.923368427747639,7.115572204628998,27.95
11276,65,3482,9.173778066493982,3.839402858340015,26.13
6084,119,1709,6.157622730406616,8.132515136753193,57.76
1277,73,2775,7.095761397862872,2.1740813845962474,37.08
14507,113,3023,6.358029760966197,7.864175534091476,46.55
8059,63,1984,9.097077328161795,1.615165433655096,18.21
2887,98,1336,3.956508360593044,1.113333514007453,60.1
13771,84,3334,6.506718204952089,9.08401166948946,37.6
2265,91,2977,7.62171464831263,6.232052952390688,48.56
8491,118,2422,8.251439230533421,4.166442073781303,40.34
14018,122,2533,6.998111884664818,3.0933517326746536,36.28
2040,97,2977,8.953506464728724,6.551972049347345,58.83
10109,112,2504,9.15194868130323,5.581019651830644,41.26
9073,126,1963,3.8859153391615013,9.924379979769867,65.38
10077,87,1901,5.914223237248246,9.848943879883713,36.57
3752,62,1351,3.6407541303269264,6.715221095274487,52.38
9213,81,2525,5.476499944246657,4.985834554953015,31.06
5569,97,2501,6.721209307823613,5.420268722211959,41.27
12383,121,2911,8.964769583059693,7.142311596131758,49.65
7353,116,2231,8.579325934792417,1.9141708981184324,39.12
3353,65,2006,4.264998360031914,3.9551686642964636,42.36
8437,91,1434,4.058182248445374,1.6774501690324346,42.81
5799,69,1760,7.035604032540002,1.6602468356522762,22.56
1686,62,2525,6.692707834752696,2.7625531770481038,32.32
9476,118,1237,5.098265848580143,5.367279291339042,53.63
5811,108,2359,8.896718507323012,8.062968890465104,51.35
12939,118,1620,9.06419845676932,5.369463020492853,45.19
9954,90,2442,5.915668630040976,4.019289495047827,28.78
6346,128,1547,8.841815342681121,1.7411769130308232,52.62
6043,121,3031,5.8036933655778356,5.9526597086481665,59.84
3428,111,2769,7.9209009909782,3.441417278348591,49.93
11699,100,3118,6.355653305286345,6.534407601254327,39.73
6126,90,3101,4.235498939043098,9.794689652191765,60.49
9220,81,2597,9.06760520742213,2.0018288932979513,24.84
10098,63,3024,6.224579560265219,2.909128588497459,18.36
12296,72,2428,7.906922241934422,5.257850842894372,16.82
8813,104,1604,5.7030428865877525,9.717524338113366,49.97
13191,101,2921,3.613285271457408,7.94628798642996,54.47
12186,108,2420,4.103182152151016,9.084062738465471,52.87
11698,79,1314,6.477316876939547,4.003433636282136,26.08
13857,113,2876,7.639786142758174,9.92834626400735,43.51
12801,95,1264,5.508411959475675,1.9254953445774166,35.05
12745,60,2499,7.672930755065902,1.4767561544149075,5.38
10645,74,2024,7.691813536591736,8.700423643486253,21.36
14025,76,3486,7.723615443966985,9.345383831862875,31.89
4356,83,2615,6.45513112412305,1.8152682179149158,35.11
9707,117,2168,8.989316900729024,2.0208468407125735,35.89
8266,82,1568,6.435179107883694,1.2985674198019643,25.9
7540,105,1432,6.201591160979829,1.9405680637845169,40.75
1038,67,3442,4.696284914063762,2.884778351202528,53.3
4342,118,2106,5.345930524138019,9.730689570190009,65.09
10078,118,2120,3.75400695510982,7.010742000157124,54.72
3844,72,1888,7.301211761697021,8.00697722966688,35.94
11396,98,1376,4.9912144635625575,7.985254633223699,47.15
2098,87,3464,5.32493152691279,5.815663748012931,60.65
8027,120,2234,8.124887129985927,8.177400799417155,46.3
2823,75,2669,5.4633270989687235,6.362267791509726,47.71
12393,61,1829,4.953175352078853,3.8309148784302183,21.76
14998,76,1363,4.5143464948022345,6.0499909789156066,37.3
14261,89,3300,8.149150413091736,5.801577275210621,32.84
4155,72,3465,4.2782375479401615,8.411077483833886,58.21
4093,72,2023,6.222522561502121,9.835544956434932,42.41
12722,102,1255,6.541580696463166,4.699383088788375,37.11
6658,80,1317,7.6243394761142875,7.870516105972237,36.15
4778,114,1997,7.299700893997973,1.897867036343202,41.61
3896,99,1979,8.364324037671048,7.991482325034597,49.98
12645,74,2638,3.7685086035574287,4.342752207939089,34.54
12703,111,3093,5.278644348676384,1.35451146600718,41.86
1988,112,1907,5.180804712652279,4.269215607059595,62.57
5116,111,2303,4.376101433552649,6.495784758294803,60.22
7446,89,1221,5.235069523138659,2.073251509133199,40.78
14156,92,2700,5.358591884857421,9.316310431872292,42.24
13218,116,2042,6.631306771564869,1.6990517194555472,32.11
5179,111,2960,7.482226873557536,9.370060478498496,53.9
2682,68,2316,5.786603081670885,7.364237661421178,42.23
14698,113,1391,7.816821387880287,3.9674095787278327,36.47
6626,60,2218,5.51699203147748,4.516753129381839,25.26
8424,103,2326,5.241702063888562,7.667284282594697,46.13
13857,68,1595,6.747128335142146,6.413239907930866,21.47
13155,91,2218,3.6422981618347436,7.044786293094507,43.28
1933,74,1766,3.9787347418040024,4.50248154862132,53.87
4598,71,1430,6.007817261519162,5.390321336268391,39.69
12425,116,2073,9.157476268350539,9.90880735634104,48.13
2980,67,1439,7.829070679060542,2.9253058344974594,32.44
11047,86,1289,4.0287594170033465,4.760705678699183,42.65
4056,121,3479,8.577908076685242,3.626408688165706,61.67
9984,71,1656,7.8938046236490855,7.886003593958648,22.74
1791,124,3480,7.165679154215919,7.876113630991487,71.28
11001,101,1553,8.421757763655064,3.6320091489765627,32.61
6390,121,2204,5.924659086457742,1.732512849696846,45.67
7635,70,2556,4.829006305123117,1.1028940900498365,27.95
3255,102,1638,6.5721403346525555,4.84705479918237,51.1
4610,76,2598,6.793050533560843,4.693038349021938,33.97
2607,91,1544,6.729958232059472,9.895508907758767,55.51
6179,99,1856,6.8904427488806315,5.228218681279117,39.8
7573,82,3377,9.192229509435084,3.3077653261787856,37.97
1984,115,3388,8.913473738577387,9.021064969283206,73.35
6776,65,2316,8.754302219353637,5.419611546882206,25.5
4676,109,1825,8.308500865451762,6.392580716895201,50.83
4380,96,1483,9.160568643591713,1.861018393853914,46.09
9711,123,3179,4.090967850076419,4.446247665967967,58.97
9782,113,2878,5.0907395686744366,9.498013070264081,54.77
2050,108,1422,6.47033567392751,6.305548457578829,61.04
14997,70,1943,8.579206958740432,4.100516696282155,17.81
4633,108,1662,6.530994269136395,6.631004625684338,52.92
7342,80,2768,7.988208436049533,9.193699806203044,35.82
13636,125,2905,4.3337594314934975,3.4659154042533107,54.31
1959,122,2363,5.014482877859361,5.5460504662360695,68.67
7059,87,2936,7.890656570226034,9.628215885205798,40.98
9884,76,2246,4.488404053326344,2.551565289686074,26.39
6655,65,1864,5.608135607929561,7.476975330370404,33.76
13091,78,2556,5.089197546881429,6.530329073826842,32.3
5473,115,2214,5.599170165334871,7.117076180265713,55.18
3946,87,3332,7.749944294467822,4.1609766760081275,42.91
8725,125,2254,5.707083086856806,3.8249143613538843,46.16
1526,97,2964,6.831579935647641,7.157887035295334,57.0
4224,96,3487,4.099591262326458,2.9398895659409083,61.18
11445,127,3113,8.330106159407766,4.776892703731046,47.05
12536,108,1562,5.719331753888749,2.693571814476262,38.42
13157,102,2612,7.391204954200054,1.0747435701099677,23.33
14547,95,1867,7.852337609970996,9.730516240342626,33.92
2875,117,3080,4.757965532670203,4.885326807907772,70.05
2763,72,2594,8.8080499097201,9.724146529778427,47.39
9712,111,1298,7.197345509641718,2.262911677910435,34.42
6797,117,3294,6.072350850508888,6.286301015117375,57.42
10208,91,1621,4.5940111014693175,2.8087662951211563,36.48
8099,119,2703,9.153805627407241,8.110667142669472,54.34
6109,117,1261,8.03040922478975,8.053326898848777,56.11
7644,115,2332,4.748147376399493,2.013464341353806,47.26
1116,87,2902,5.526264648345347,9.208580075887502,62.86
3433,60,1797,8.35804554852844,2.7516668248290217,27.94
6463,101,1591,7.674065979292034,6.516796074304243,41.74
1583,107,2275,8.094705756294346,9.870702580789336,59.54
9586,99,2512,6.147206613277595,8.941568812897273,40.33
14375,122,3229,7.798857575853002,9.609075357050521,50.39
4788,63,2009,5.818962337183482,4.083388940963075,30.32
11960,97,2605,4.767577501629178,1.9501807799751703,35.56
5167,86,2359,7.296062209048159,2.695121859605051,29.51
13052,68,2731,9.356083553592764,5.504454055689524,25.05
9465,75,2585,5.363605828371978,8.1390671044599,33.62
11205,115,2080,6.265817553275237,2.351382797654877,34.19
14631,90,2799,7.5440082264191215,6.937583790346814,28.09
13625,73,1453,6.749037692734927,3.912198436355607,20.94
2389,84,3267,8.560566774254296,4.070818651529382,48.93
12758,93,2368,8.070456238817096,6.9572595714213366,28.72
13894,126,2431,3.8497832231741422,5.202994775798982,56.12
9357,83,1365,9.490527403542643,8.308299637233945,40.3
10759,85,2773,8.014414722316804,2.4032665869654437,21.3
7154,79,1816,8.68341989776468,8.109534427903347,36.29
6420,123,2825,7.407186272572078,1.5781172325167878,43.59
9920,69,1702,8.637710768280574,2.746484922210445,17.7
3043,126,2112,4.174297849572256,6.905347430528488,73.34
5197,83,3326,5.586427013355894,8.69433090859964,53.14
4496,64,1784,8.758525661626956,3.2741166496541414,29.88
14703,126,3158,4.709931267601354,3.9447244524602163,55.52
1778,117,1595,3.9694525914801364,5.8340867345806595,76.04
1213,86,2831,8.228713639671314,2.904155258403721,45.96
4762,74,3080,8.512916933859778,8.300406354287551,43.38
14399,94,1601,4.475913309139404,7.962729805051847,46.24
10768,112,2174,8.626075896696292,2.3076254076920346,31.58
11640,103,1423,7.620606773583018,5.174467586349689,32.77
7731,85,1717,6.620496099299503,7.973449899891593,36.46
12128,106,1435,8.48150115668831,4.035965779930733,36.56
4117,93,1315,6.015495495913795,6.697961404459585,53.13
6791,109,1425,4.663963737340383,1.4519180931181546,51.34
9783,71,3477,5.209116059663682,6.478198844763861,36.25
14621,63,1381,6.530984109759888,2.373876820005463,15.99
14397,107,2541,6.687984756039055,8.475249926030063,39.54
3720,114,1409,8.333484958647402,4.199045172224306,55.39
9905,60,2615,8.248116341914006,3.5339847645537614,12.47
10127,125,3343,6.988199343227449,8.568000790403364,52.06
7047,89,2093,8.184712900192858,1.4512962076462919,26.23
13529,62,3081,4.650640749762026,4.569479194009103,28.74
9032,80,2309,3.8003871625597663,4.3300318651752825,36.82
1001,108,3226,8.7418029358082,3.563203368245958,62.52
7368,121,1593,3.953326962576617,9.205788988013293,68.93
12040,97,2043,4.980130578463983,7.7583555416505,41.3
13236,74,2724,7.671913697746307,1.5753084777274489,13.25
2949,111,1803,5.956687625763855,7.432187044914587,61.4
7732,105,1781,8.757883819493053,5.745692198159146,43.09
8833,84,3242,5.287878767973617,9.107811049614213,45.94
1917,80,3139,3.571228080016156,3.816510556135226,61.37
4174,64,1332,5.303933843364465,6.167457996486246,43.19
11433,129,3468,6.96845029510899,5.506797472668874,50.24
8014,106,2175,5.75563025241976,5.406048156048452,41.7
1089,127,3013,6.709236534552532,5.104948595654914,68.86
2709,77,2743,8.759588713010112,2.8506652797905314,40.26
11361,80,2557,8.974910325382211,7.801389302431535,30.39
13430,82,1238,5.095844387924672,5.0620242946535985,36.44
4041,123,2516,6.272842839619404,9.62664647502345,64.9
1105,126,1361,6.794864091448707,3.3472758447349866,65.52
10078,99,3109,9.194674741329482,7.14469455664337,42.9
9619,69,2327,9.491703914986308,9.466453716751976,29.94
14616,111,3408,4.91244349304916,6.971124907144833,54.54
2895,120,2858,7.861879228074892,8.841456168556551,63.61
7090,123,3163,5.768186373399171,8.447328637813055,63.01
9508,64,2257,3.5486491813172796,4.241059439401035,29.5
7082,112,3489,3.555515134615414,6.401115459455469,68.82
1634,114,2166,6.2633960453735344,2.4063520583022004,54.11
2925,96,2089,6.430009478026008,5.819732944260396,48.05
3056,115,3360,3.6354181794406557,3.073797746329035,73.79
7917,118,3270,7.621564500645815,7.69363133457201,50.44
4144,128,2866,5.264020331569719,5.752525797029121,68.71
11462,118,2641,6.859358609215697,4.701046263684944,38.5
10631,61,2267,5.305514438992512,3.419173865502798,17.05
1552,124,1327,4.502805889215843,9.988286336571582,85.23
9907,119,1357,5.943042431593252,1.6453946879643941,42.26
6383,110,2026,4.893640188743005,1.3920461251517802,46.93
4911,89,3090,6.708805861515009,2.955316604444781,40.39
10905,70,1711,4.69297118171888,9.739652127650377,36.69
4389,98,3292,6.550435859867762,9.81314351487986,58.18
10299,122,3466,4.444271089213205,6.894349612949224,61.93
14629,123,1642,7.52584825691471,8.920960004857642,44.8
13398,120,3424,8.023626106648544,2.9256555775671584,42.14
9442,113,3475,4.162365405499603,9.748378847589612,65.23
3430,117,2926,6.306814472224035,2.285063651256082,55.83
11246,115,3206,3.9252302039292415,1.9101266936349246,52.05
1458,93,2895,7.089094673252014,2.009903853225456,45.91
14395,90,1466,5.0864257875778724,6.158151309453082,39.81
1207,111,2037,6.6657467410322475,8.028769606462472,61.31
1899,60,1688,6.604766056305747,4.300004600871698,35.12
12653,114,1901,9.046126077162803,9.801063890075138,47.88
12577,81,1886,6.794499335412337,4.909781243064965,22.31
1021,99,2195,6.997990878309894,2.3540369569589465,45.24
9601,60,1556,5.909918754586282,5.1937007336752306,21.69
1894,124,2071,9.1944776190969,7.111334488801958,67.83
1514,122,3173,8.163115456637659,8.490032024539408,71.32
8294,113,3451,5.212431741817049,5.128914609609336,55.73
5904,101,1751,8.565257514657393,6.342461434442507,46.11
8867,80,3010,6.09437816111054,3.40610240942968,29.77
14161,81,1522,8.472002861201563,6.8132487376496265,29.3
5109,97,3428,8.437328409761012,9.873747495553094,57.03
14258,67,1282,4.633221120577126,1.4414821532901447,26.56
8179,121,1461,7.706846788301462,8.97877603634651,50.88
11326,106,1983,5.243857815839187,6.060542524907705,41.76
12787,76,2423,5.2849560199560095,3.2688879360606995,24.55
12148,76,2113,5.278088461283485,9.594007390083322,33.03
2560,72,2143,7.853409485359689,5.350188727530091,33.97
14612,76,2518,4.878956250755216,3.9852122650604707,28.39
2266,97,2735,3.5054350114765414,2.63347865443757,63.23
11361,104,1888,7.791421120895799,3.200069892309959,27.51
4638,65,2972,4.527108463010752,8.495641374322982,49.09
9941,94,2038,4.126894371847008,6.529690083854493,42.63
4427,73,2077,4.92509672356436,9.219210575394845,47.15
5780,120,1248,5.779403133936224,3.0877160694200727,56.82
2927,74,1492,6.355437964839204,2.0902471646401133,37.99
12996,113,2851,3.767420244275785,1.0547877787803102,47.97
12894,86,1735,9.323439995764163,5.5707583385439445,32.19
3356,72,1510,7.7963783205173485,9.984762373437894,43.52
5790,90,1736,5.439164391946017,7.254687419367751,48.14
11527,94,3126,5.412183543712384,3.7755513276863146,37.8
1306,119,1433,6.191255296210756,8.891727247235545,72.8
8979,65,2432,7.2574689365781975,8.035500393891638,19.75
4665,128,3341,4.378238399533807,1.1387364946888532,68.57
11181,117,3472,4.633578882589714,8.351744324869202,61.07
8057,108,2166,8.656607497001305,3.704740815146464,37.03
1661,82,2089,5.037529543334435,2.3470611812524096,46.96
5644,93,3258,5.781169987851065,3.036977557633671,46.32
9503,85,1234,8.727631105700702,5.217218239376251,33.35
3920,106,1646,7.478886976398935,4.8238113436121,46.52
10274,64,2963,5.55027127605013,3.5999856943680406,22.73
12163,79,2758,7.602197274347724,2.549964899863294,16.77
9946,65,1794,3.6180992922884823,7.860077106779523,36.6
13322,129,3225,7.913855960068192,9.910988053614254,54.39
13732,118,3476,6.422096243097437,8.000124223777213,52.06
7236,123,1543,8.379092883706768,3.663432709043871,48.85
7078,77,2303,9.22782591203881,3.2032806527092004,28.83
14518,63,2619,9.054731296967411,2.958992884593444,16.72
1352,76,2513,8.955590260732045,2.2302556704013266,41.51
10094,73,2678,6.573019735603323,5.961974947230711,22.83
14643,72,2351,5.660852684833628,6.4486033475800975,25.17
13080,66,3121,6.290211948384036,7.349523945968236,26.73
8005,103,2582,7.639376019880165,7.121920338403012,37.73
1158,74,3322,8.803986661227121,3.630999801550442,48.7
11169,78,2769,4.741917818000717,3.972799048571619,31.84
1956,122,3094,9.009158950770217,7.1336308189810405,71.8
3071,94,3443,8.391081391819334,4.145028767052655,52.13
9595,94,3066,9.373136091069409,2.913608706573817,35.98
13803,78,1228,8.781510639690122,4.369025383270656,28.15
11971,79,1905,5.17962397815144,3.448757418201799,27.19
10579,94,2220,4.135735468064286,1.7948144909672004,34.24
4453,91,3263,4.1734464319495315,8.47125012048988,64.67
7675,107,2646,5.247339911469656,8.678002502413328,53.67
1955,103,2859,7.185102343907236,2.977752701501915,49.65
7295,83,2166,8.325921956583034,1.5829497957268157,23.39
2712,120,3476,8.895501841889388,7.649446936160616,72.2
5703,76,1772,7.242520306215397,2.9037576327707235,26.53
7563,109,2806,3.533787876488322,4.540919404931742,58.4
10465,124,1814,4.617900659111201,1.5772172701364493,47.17
6631,91,1525,4.098357223120208,3.0364262628259167,48.46
13003,95,1558,5.6799468534140605,8.136120504966723,41.24
11817,72,3010,6.5081059618024755,8.239568022236817,28.69
11574,129,2921,3.760383071471365,2.8637634239893934,58.11
10633,117,2549,5.590867854773932,4.0232246059602055,42.69
12171,73,1364,4.575078047751935,2.208145771843692,29.94
10989,96,2796,7.382420997553243,1.6675536725643014,23.1
13582,127,2827,6.28563421594604,9.929545430035684,54.5
13201,99,2376,6.471905881603453,6.900345561203553,33.56
14042,118,2350,6.066150728200767,5.878868582784869,42.0
2394,75,1392,9.236118262919401,7.889486503647696,52.17
13473,121,1291,4.78841075072938,8.560694437189518,59.53
10461,63,1338,6.599985559063246,8.260432912402548,24.81
5732,104,1680,7.916104210192016,1.1488550436088896,37.33
14579,87,2556,6.841066478807376,2.681271083714486,21.63
4714,125,1539,9.074125314300806,6.894147719060479,64.37
1529,90,2275,5.767810133847705,4.381834130235666,49.85
12815,62,1998,6.282054834639068,9.842343859549963,23.26
3958,67,1674,4.031133891288371,6.9886431337442865,49.98
8904,83,2662,7.153994666311571,9.60894017856286,32.29
12106,74,1804,5.229271810688636,2.8130183348121442,24.62
14081,102,2020,4.461854237093413,8.775613253035207,47.74
4591,90,1797,6.767187757427049,3.892170752337028,38.98
11339,104,2732,6.693861580279464,9.906083274140261,41.84
7895,125,1713,3.9552298473442855,2.4191980486583256,58.22
13765,67,2726,7.6892927209668365,5.647058369544939,16.46
14910,116,3077,7.242633143905117,8.135600804534096,44.24
12561,89,2899,4.6341036964789835,4.893782325436323,39.48
10131,77,2229,6.316609172924263,5.212756541688821,21.24
1525,128,1699,7.8219374988713595,9.87720215955167,70.61
7477,98,2884,6.676614443247659,4.82777335271038,39.21
1001,119,1916,5.8729344571014215,6.436648905391572,67.76
1374,102,2341,5.434030748485662,1.4908569460763563,53.22
11532,104,2708,7.162363199864322,8.57989072189234,37.32
13197,82,1865,9.134652189861443,6.833512440815891,30.43
12244,128,3408,7.5304690428649,4.636180925765322,45.54
5648,65,2279,3.948475421817893,1.1455258595906779,33.11
3365,115,1427,6.264109840892803,6.325019385341535,61.77
2525,63,1348,8.844944789063765,1.1139204563574596,34.92
13668,82,2269,4.066774554806521,1.0108325251811612,28.64
2646,65,2367,9.433254272825259,6.544887059344192,41.3
1013,91,1831,9.194416361872527,2.701153606010988,51.12
5599,77,2563,3.969646884379255,2.7269879474628578,42.82
3278,74,1612,9.10047992269733,6.879444092494693,45.65
4155,99,2955,5.678795541556774,1.4832746914543686,48.47
9321,65,1719,8.568255002455174,3.820650053271007,18.61
4814,122,2567,6.010300026279629,2.3448871192781717,53.33
14125,126,2302,6.1451306762150955,6.2215873281688046,45.18
4216,70,1797,7.305458545865256,6.955886392546563,33.25
12130,102,2859,8.1468645156559,7.4902226823913916,37.54
13120,76,2885,3.702734905689492,3.297080952267089,36.06
11232,63,3360,7.058935973162805,1.803247764729256,15.12
9219,122,3388,4.620397964584226,1.7081529124770805,54.62
3113,127,3124,5.575697107179217,4.835363936056514,69.91
10444,100,1929,5.587811996931299,9.512599681564435,43.06
5356,64,1788,6.3143620413269215,2.9595613082232215,26.86
11238,91,1576,5.504818471257041,3.310674412073944,33.03
14760,129,2607,4.144166710704006,1.9079992189527304,52.34
6543,94,3069,4.373772431152709,6.450132465045372,55.2
5555,81,1950,3.700627913366586,7.118855865524574,51.71
13215,124,1826,6.321494511972526,6.78638087344684,46.38
13588,81,2829,9.226686169117931,8.750172187403031,35.6
8062,70,2194,4.1940513418886995,5.377832515234646,33.77
4374,62,2783,9.177586958018491,2.21011336690358,31.11
7430,68,1902,7.900169088392561,3.6046461763397137,19.55
4466,119,3259,7.324992817604979,6.961869760792166,58.58
4081,73,2379,7.371666531941377,6.518097763674039,32.16
12970,77,1676,8.460365890377693,5.779028167686662,24.79
1629,82,1600,4.141519186278928,7.146679768198185,62.48
1269,106,3424,6.528525941393251,6.736517653359694,65.92
11831,128,1256,7.682546829564551,8.931924005184566,50.72
11185,106,3075,7.020922670441382,6.274147397304669,38.25
6724,89,1647,8.496674426139768,8.007412228305007,41.87
6897,84,1402,3.9336302540681087,3.2383644036982107,46.87
12083,87,2856,7.644206236994996,7.103643261301612,27.99
14149,84,1937,6.704166382308307,9.11974706544408,29.97
4432,117,1401,5.774965183879661,4.4715909510984995,59.83
10472,100,2553,5.541649893404185,8.011937686047819,41.67
7276,84,2091,7.224995796645157,7.523103710758918,30.59
6895,107,1415,8.845972247865589,1.5357357718464022,42.98
14994,69,1222,6.477055556606691,6.233574786616651,25.85
8115,70,3402,8.448338984461522,2.1717041428072212,26.24
7656,80,2409,5.912938291063805,9.70587255007532,38.53
11552,104,3496,4.114366776759059,8.302667524305907,58.21
1575,66,1948,3.8690344187518315,1.987514211224081,46.71
8029,123,2004,3.8080062279420654,2.0957679788291057,55.04
7099,123,1333,5.780900851746019,6.35026469421357,59.04
10499,61,1520,5.523426505015053,4.10400256755865,21.7
4192,101,1633,7.807622141735417,1.3141527316579835,39.96
4178,113,2245,7.956929009509195,5.874773570497478,48.71
7052,75,2072,3.8051238130024387,4.490605897172622,39.99
